sentence,label
"Po drugie, wydajemy 4,7 miliarda dolarów rocznie na nieubezpieczonych w stanie Teksas.",Yes
"Prowadziliśmy kampanię opartą na kwestiach, a nie na obelgach.",No
Musimy więc naprawdę odbudować naszą bazę miejsc pracy.,No
"Cała moja koncepcja polegała na tym, by uczynić Amerykę znowu wielką.",No
"Po 11 września, po zakończeniu recesji, prezydent poprosił o kolejną obniżkę podatków i obiecał utworzenie 5,6 miliona miejsc pracy.",Yes
"Ale korzystam z praw narodowych, ponieważ prowadzę firmę.",No
"Wydaje mi się, że jeśli chcemy być silni zarówno w kraju, jak i za granicą, musimy rozważyć zakończenie tej wojny.",No
I w wielu przypadkach nie otrzymują odpowiedniego schronienia.,No
Zamierzam je połączyć.,No
Nasze lotniska są jak z kraju trzeciego świata.,No
"To prawdopodobnie 5 bilionów dolarów, których nie możemy sprowadzić do naszego kraju, Lester.",Yes
"Mam więc kompleksową politykę energetyczną, ale tak naprawdę obejmuje ona walkę ze zmianami klimatu, ponieważ uważam, że jest to poważny problem.",Yes
Ponieważ zdecydowana większość pomocy trafia do osób z dolnej części drabiny ekonomicznej.,Yes
"Chcę poświęcić swój czas, by uczynić ten kraj jeszcze lepszym niż jest, a nie próbować zrobić z ciebie złego człowieka.",No
"Mamy gwardzistów i rezerwistów, którzy wykonują podwójne obowiązki.",Yes
"Przede wszystkim wzywamy do utworzenia funduszu powierniczego reinwestycji miejskich o wartości 4 miliardów dolarów, aby zrobić dokładnie to, o czym mówiłeś w swoim pytaniu - odbudować ulice, odbudować miasta, przeciekające wodociągi.",No
Postaram się zrobić to lepiej.,No
"Ale nie zamierzamy po prostu zabić kilku osób, by powiedzieć: ""O, patrzcie, wyrównaliśmy rachunki"".",No
"I właśnie w tym kierunku teraz zmierzamy, chyba że w końcu przestaniemy wydawać i pożyczać.",No
Uczucia są bardzo silne.,No
"Nie przychodzi mi do głowy nic, co byłoby większym ciosem dla prestiżu Stanów Zjednoczonych wśród wolnych narodów w Azji, niż skorzystanie z rady senatora Kennedy'ego i pójście - pójście wbrew temu, co większość członków Senatu, zarówno Demokratów, jak i Republikanów, powiedziała w 1955 r., i powiedzenie z wyprzedzeniem, że oddamy jakiś obszar komunistom.",Yes
"Jest to albo niesprawiedliwe dla niektórych, albo niesprawiedliwe dla wszystkich.",No
"Nie wierzę, że pan Mondale ma plan zrównoważenia budżetu; ma plan podniesienia podatków.",No
"Gdybyśmy ich posłuchali, nigdy nie zawarlibyśmy traktatu.",No
Musimy lepiej radzić sobie z edukacją.,No
"Z przyjemnością mogę powiedzieć, że tak.",No
"Ale kiedy naćpany facet wchodzi i morduje policjanta, myślę, że powinien zapłacić za to życiem.",No
"To były bony, senatorze Obama.",No
Cena sprzedaży na czarnym rynku wyniosła około 250 milionów dolarów.,Yes
"Plany mojego przeciwnika prowadzą mnie do wniosku, że Saddam Husajn nadal byłby u władzy, a świat byłby bardziej niebezpieczny.",No
"Musimy mieć nowe spojrzenie na to, jak zachowujemy się w biurze.",No
"Senator McCain wspomniał o Henrym Kissingerze, który jest jednym z jego doradców, który wraz z pięcioma ostatnimi sekretarzami stanu powiedział, że powinniśmy spotkać się z Iranem - zgadnijcie co - bez warunków wstępnych.",Yes
Mieliśmy kilka nieporozumień na ten temat.,No
"A jeśli otworzysz drogi oddechowe na więcej takich rzeczy, zobaczysz, że nie tylko ty tu uczestniczysz.",No
Byłbym bardzo ostrożny w wykorzystywaniu naszych wojsk jako budowniczych narodu.,No
"I wiem, że jestem kimś starszym od ciebie.",No
Musimy okazać Gruzji moralne wsparcie.,No
Nie jesteśmy zależni od Bliskiego Wschodu.,No
"Jesteśmy narodem, który wierzy, że wszyscy jesteśmy dziećmi tego samego Boga i troszczymy się o tych, którzy mają trudności, tych, którzy są starsi i mają problemy i wyzwania, tych, którzy są niepełnosprawni.",No
"Wiem, co oznacza akcja afirmatywna.",No
"Powiedziałem NRA, że to już historia.",No
"I powiedział do mnie i do całej sali: ""Wiesz, nie odbieraj mi nadziei, ponieważ moja nadzieja jest tym, co trzyma mnie przy życiu"".",No
90% naszych dzieci chodzi do szkół publicznych.,Yes
"Jest to jeden z powodów, dla których 50 urzędników ds. bezpieczeństwa narodowego, którzy służyli w republikańskich...",Yes
"Tak, musimy być niezłomni i zdeterminowani, i ja jestem.",No
Mieliśmy najgorszą gospodarkę od stulecia.,Yes
Podobają mi się te systemy ocen.,No
Jeśli tempo wzrostu wydatków rządowych uda się utrzymać na poziomie 5% - nie jesteśmy daleko od tego poziomu - to do 1989 roku deficyt budżetowy spadłby do poziomu 30 lub 40 miliardów dolarów.,Yes
"Sprzeciwiam się temu z powodów, o których wspomniałem.",No
Na Bermudy trafiło 40 miliardów dolarów.,Yes
"Może to pomóc we wpłatach pochodzących z Indonezji lub innych zagranicznych krajów, bogatych ludzi z tych krajów, a następnie odsyłanych z powrotem po tym, jak L.A. Times to odkryje, 250 000 dolarów.",No
"Ale w Laurze Bush widzą współczującą, silną, wspaniałą pierwszą damę.",No
Musimy podjąć bardzo ważną decyzję.,No
"Uważam jedynie, że niezależnie od tego, jaką wiedzę posiadał pan Ford, powinna ona zostać przekazana Amerykanom osiemnaście miesięcy temu, natychmiast po incydencie w Mayaguez.",No
"Po pierwsze, myślę, że ważne jest, aby gubernator Romney przedstawił ten plan, który według niego wpłynie na ludzi dopiero w przyszłości.",No
"Mówi, że chce systemu, który sprawi, że wojny nuklearne będą bezpieczne, więc nikomu nie stanie się krzywda.",No
Nie słyszałem żadnego planu naprawy ubezpieczeń społecznych.,No
Potrzebujemy więcej lokalnych ośrodków zdrowia.,No
Chcę podziękować League of Women Voters i miastu Louisville za zorganizowanie dzisiejszej debaty.,No
"Dlatego to, co przedstawiłem, nie dodaje ani grosza do długu, ale jest to rodzaj podejścia, które umożliwi większej liczbie osób podjęcie nowych, lepiej płatnych miejsc pracy.",Yes
Zasadniczo przeciwstawił się Związkowi Radzieckiemu i wygraliśmy ten konflikt.,Yes
"Dane po prostu nie dowodzą, że takie ustawodawstwo lub działania lokalnej rady miasta są skuteczne.",Yes
Sposobem na poradzenie sobie w szczególności z Medicare jest więc obniżenie kosztów opieki zdrowotnej.,No
"Mamy ostre rozróżnienie między przestępstwami białych kołnierzyków - ci, którzy są bogaci i wpływowi, bardzo rzadko trafiają do więzienia; ci, którzy są biedni i nie mają wpływów, dość często są karani.",No
"Jest to jedno z głównych wyzwań i głównych przedsięwzięć, które podejmę jako następny prezydent.",No
"Ale faktem jest, że pomożemy Amerykanom się w to zaopatrzyć.",No
Walczyłem przeciwko specjalnym interesom.,Yes
To administracja Busha nie stworzyła nowych miejsc pracy w sektorze prywatnym w ciągu ostatnich 4 lat.,Yes
To jest plan na zwycięstwo.,No
A to będzie katastrofa dla kraju.,No
"Ufam, że kobiety podejmują decyzje, które wpływają na ich życie, los i ciało.",Yes
Może to być również wiele innych osób.,No
"Dwie kwestie, które moim zdaniem są ważne, jeśli chodzi o Rosję.",No
"Chiny mogą go mieć do 1963 r., Egipt.",No
Nie brali oni udziału w negocjacjach i rozumiem to.,No
"W obecnej sytuacji Zakładu Ubezpieczeń Społecznych jest wystarczająco dużo pieniędzy, by wypłacać świadczenia seniorom.",Yes
"Nie rozumiem rozszerzania strefy zakazu lotów na południu, kiedy problemy były na północy.",No
"Przywódca rozumie również, że Stany Zjednoczone muszą być silne, aby utrzymać pokój.",No
"Ale zrobiliśmy to w ostrożny, przemyślany sposób, upewniając się, że wiemy, z kim mamy do czynienia, że te siły umiarkowania w terenie są tymi, z którymi możemy współpracować, i musimy przyjąć ten sam rodzaj stabilnego, przemyślanego przywództwa, jeśli chodzi o Syrię.",No
"Teraz zidentyfikowałem obszary, w których możemy od razu wprowadzić zmiany, które moim zdaniem faktycznie pomogłyby gospodarce.",No
Amerykanie powinni sami podjąć decyzję.,No
Walczyłem o reformę.,No
"Zrobimy to lepiej i zrobimy to jeszcze lepiej, ale myślę, że jest to zobowiązanie, które podzielają wszyscy Amerykanie bez względu na partię.",No
"I musiałem radzić sobie z tymi kryzysami najlepiej, jak potrafiłem.",No
Deficyt w wysokości biliona dolarów przez ostatnie cztery lata.,Yes
Wszystko to oczywiście składa się na jedną całość: Ameryka nie stoi w miejscu.,No
"Kiedy zapytano cię o zmniejszenie liczebności klas, powiedziałeś, że nie ma to znaczenia.",No
"Wiem, jak myślą ci ludzie.",No
"Myślę, że byłby to błąd, ponieważ kiedy wysyłałem młodych mężczyzn i kobiety w niebezpieczeństwo, zawsze rozumiałem, że jest to ostateczność, a nie pierwsza deska ratunku.",No
"Mamy teraz w Senacie ustawę energetyczną, która zawiera kilka dobrych rzeczy, niektóre rzeczy, których chcesz, w tym odwierty na morzu, ale jesteś jej przeciwny, ponieważ zniosłaby te ulgi podatkowe, które trafiły do firm naftowych.",Yes
"Mamy 100 000 przeszkolonych teraz, 125 000 do końca tego roku, 200 000 do końca przyszłego roku.",Yes
Postąpiliśmy słusznie.,No
"Bardzo ważne jest, abyśmy nie pozwolili na dalsze pogarszanie się stanu naszej bazy przemysłowej.",No
"Chcę zwrócić uwagę na fakt, że to ty użyłeś słów ""super-predator"" w odniesieniu do czarnoskórej młodzieży.",No
"Północne Mali zostało przejęte przez Al-Kaidę, a w Syrii Assad nadal zabija i morduje swoich obywateli.",Yes
"Powiedziałem, że dopilnuję, aby kobiety stosujące ten lek były bezpieczne.",Yes
Obecnie inne kraje zabierają nam miejsca pracy i bogactwo.,Yes
"Codziennie słyszę, że jeśli obniżymy stopę zysków kapitałowych, to otrzymam list od byłego wyborcy z Kansas, w którym pisze on, że chce sprzedać nieruchomość w Kalifornii i przeznaczyć ją na działalność w Kansas, ale nie może, ponieważ stopa zysków kapitałowych jest zbyt wysoka.",Yes
"Wierzę jednak, że musimy pomóc naszym ludziom przygotować się do odniesienia sukcesu w XXI wieku.",No
"I mogę powiedzieć, patrząc teraz na ciebie, że we wszystkich przypadkach odpowiedzi były twierdzące.",No
I zamierzam przywrócić naszych sojuszników do stołu.,No
Powiem ci tak.,No
"Nie powiedzieli, co się stanie, czy zamierzają zadeklarować uzależnienie.",Yes
"Uważam, że musimy poważnie podejść do tego kryzysu energetycznego, zarówno w Kongresie, jak i w Białym Domu, a jeśli powierzycie mi prezydenturę, zajmę się tym problemem i skupię się na nowych technologiach, które sprawią, że będziemy mniej zależni od dużej ropy naftowej lub zagranicznej ropy naftowej.",No
"Nie zgadzam się z panem Perotem, że odpowiedzią jest podniesienie - nałożenie 50-centowego podatku od gazu na klasę średnią i podniesienie większej liczby podatków na klasę średnią i biednych pracujących niż na bogatych.",No
Musimy jednak powstrzymać kradzież naszych miejsc pracy.,No
Sankcje są naruszane.,Yes
"Powołali komisję, w której zasiadałem.",No
"Następnie chce wydać kolejne 2 biliony dolarów na wydatki wojskowe, o które nasze wojsko nie prosi.",Yes
"Ze względu na porażkę w sprawie wynagrodzeń nauczycieli, nie była to ustawa, która moim zdaniem zaspokajała potrzeby.",No
Jednym z nich jest obniżenie wartości ich waluty.,No
Jest to wyraźnie zabronione przez prawo.,Yes
"Odpowiedź brzmi: nie, nie będę miał papierka lakmusowego.",No
"Jeśli nie kontrolujesz kosztów opieki zdrowotnej całego systemu, nie możesz uzyskać nad nim kontroli.",No
"W międzyczasie myślę, że ważne jest, aby mieć coś, co nazywa się Immediate Helping Hand, czyli bezpośrednie pieniądze dla stanów, aby seniorzy, biedni seniorzy, nie musieli wybierać między jedzeniem a lekami.",No
Testowanie jest kamieniem węgielnym reformy.,No
Przedstawiłem plan pokonania ISIS.,No
"Cóż, mam o wiele lepszy osąd niż ona.",No
"A dziś odwiedź niektóre z tych dzieci w szpitalach, które zostały okaleczone, ponieważ nie mają uzbrojenia.",No
Więc pozdrawiam te rzeczy.,No
Ja nie; wierzę w wolny i uczciwy handel i to nas uratowało.,No
Powiem ci jedno: Nie będę nikogo specjalnie traktował i będę ściśle przestrzegał prawa.,No
"Nie, myślę, że zobaczysz.",No
"Ale chcę też mieć pewność, że nie zostawimy ludzi samych sobie.",No
"Kiedy jesteś dumny i pewny swojej siły, nie zniżasz się do poziomu pana Chruszczowa i jego kolegów.",No
Ale ona jest tam od 30 lat i robi te rzeczy.,No
"Istnieje długa linia McCainów, którzy służyli naszemu krajowi przez długi czas w czasie wojny i pokoju, to był wielki zaszczyt w moim życiu i byłem dumny, że mogłem służyć.",No
"Uważam, że jest to rodzaj hipokryzji, gdy jednocześnie utrzymujemy odprężenie z jedynym narodem na świecie, w którym nie ma żadnych praw człowieka - Związkiem Radzieckim.",No
"Wierzę jednak, że z moimi osiągnięciami w Kongresie, prowadząc nowych kongresmenów do kodeksu etycznego, kładąc główny nacisk na jego pełne ujawnienie, mam dobre wyniki.",No
"Nie usłyszeliście żadnego planu od prezydenta, ponieważ nie ma on planu obniżenia kosztów opieki zdrowotnej.",Yes
"Różnica polega na tym, że ja chcę osiągnąć 100%, a on 5%.",No
"Wzrośnie o 39 procent, a ubezpieczenie społeczne o 34 procent.",No
"Pytanie brzmi, czy za cztery lata będziemy w lepszej sytuacji niż obecnie?",No
"Była wyższa, gdy objąłem urząd.",Yes
"Ma to również tę zaletę, że pozwala obywatelom uczestniczyć w tym procesie.",No
"Prezydent powiedział, że obniży wydatki na obronę o 60 miliardów dolarów, a obniżył je o 112 miliardów dolarów.",Yes
Ameryka ma wobec ciebie dług wdzięczności.,No
"A kiedy przechodzisz przez proces rejestracji, w efekcie karzesz osobę, która używa swojej broni w bardzo legalnym celu.",No
"Musimy rozszerzyć nasz eksport, który idzie bardzo, bardzo dobrze.",No
"600 000 z nich, i być może niektórzy z nich otrzymali go od tego czasu, ale rok temu 600 000 z nich faktycznie kwalifikowało się do niego, ale nie mogli się zarejestrować z powodu barier, które ustanowili.",Yes
"Pan Herter powiedział, że te wyspy są nie do obrony.",Yes
"Małe dziecko, zanim skończy 18 miesięcy, uczy się myśleć o sobie dobrze lub źle.",No
"Jak zauważyłeś, zaczyna mówić o rządzie.",No
"Jeśli opiekujesz się osobą starszą w swoim domu, otrzymasz zwiększone zwolnienie osobiste.",Yes
"Moim zdaniem jest to ten sam rodzaj mętnego myślenia, który doprowadził Amerykę do katastrofy w Korei.",No
"Mówi, że nie podniesie podatków, choć wielokrotnie łamał tę obietnicę.",Yes
"Okazali solidarność z nimi, ale są również bardzo zaniepokojeni rosyjskimi groźbami odzyskania statusu starego rosyjskiego imperium.",No
"Nasz system opieki zdrowotnej jest przedmiotem zazdrości na całym świecie, ponieważ wierzymy, że decyzje podejmowane są przez lekarzy i pacjentów, a nie przez urzędników w stolicy kraju.",No
Ale spójrzmy na moje życie z perspektywy.,No
"Po prostu uznał ją za martwą, panie i panowie, a my zrezygnowaliśmy z pracy 160 narodów w ciągu 10 lat.",Yes
"Było jednak wiele rodzin, które nie miały tyle szczęścia i których synowie, córki lub mężowie nie przeżyli.",No
"I myślę, że musimy mieć wzrost wywiadu, w którym szukamy każdego skrawka informacji.",No
Jest to już oferowane na rynku prywatnym.,Yes
"Zmniejszyliśmy inflację do około jednej trzeciej tego, co było.",Yes
"Ale myślę, że to naprawdę ważna kwestia.",No
Będziemy mieć silną granicę.,No
"Jednym z powodów - lub jednym ze sposobów, w jaki nie grają zgodnie z zasadami - jest sztuczne obniżanie wartości ich waluty.",Yes
"Więc pracowałem nad tym, kiedy byłem gubernatorem przez długi czas.",Yes
