sentence,label
"Mówi, że chce systemu, który zapewni bezpieczeństwo wojen nuklearnych, więc nikt nie zostanie zraniony.",No
Nie słyszałem żadnego planu naprawy ubezpieczenia społecznego.,No
Musimy mieć więcej środowiskowych ośrodków zdrowia.,No
Chcę podziękować Lidze Kobiet wyborców i City of Louisville za prowadzenie debaty dzisiejszej wieczoru.,No
"Dlatego to, co przedstawiłem, nie dodaje grosza do długu, ale jest to rodzaj podejścia, które pozwoli większej liczbie osób podejmować te nowe prace, wyższe płatne prace.",Yes
Siedział z zasadą przeciwdziałania Związku Radzieckiego i wygraliśmy ten konflikt.,Yes
"Rekord po prostu nie dowodzi, że takie przepisy lub działania lokalnej rady miasta są skuteczne.",Yes
Tak więc sposobem na radzenie sobie w szczególności z Medicare jest obniżenie kosztów opieki zdrowotnej.,No
"Mamy - ostre rozróżnienie między przestępczością białego kołnierza - - wielkie strzały, które są bogate, które są wpływowe, bardzo rzadko idą do więzienia;Ci, którzy są biedni i - i którzy nie mają wpływu - dość często są ukarani.",No
"To jedno z głównych wyzwań i głównych przedsięwzięć, które założę jako następny prezydent.",No
"Ale faktem jest, że pomożemy Amerykanom w tym możliwość zakupu.",No
Walczyłem z specjalnymi interesami.,Yes
"To administracja Busha, która w ciągu ostatnich 4 lat nie miała nowych miejsc pracy w sektorze prywatnym.",Yes
To jest plan zwycięstwa.,No
A to zrobi to katastrofa dla kraju.,No
"Ufam kobietom podejmowania decyzji, które wpływają na ich życie, ich przeznaczenie i ciała.",Yes
Może to być również wielu innych ludzi.,No
"Myślę, że dwa punkty są ważne, jeśli chodzi o Rosję.",No
"Chiny mogą to mieć do 1963 roku, Egipt.",No
I nie byli częścią negocjacji i rozumiem to.,No
"W bieżących sprawach ubezpieczenia społecznego jest dziś wystarczająco dużo pieniędzy, aby płacić seniorom.",Yes
"Nie rozumiem rozszerzenia strefy zakazu lotu na południu, gdy kłopoty były na północy.",No
"Lider rozumie również, że Stany Zjednoczone muszą być silne, aby zachować pokój.",No
"Ale zrobiliśmy to w ostrożny, przemyślany sposób, upewniając się, że wiemy, z kim mamy do czynienia, że siły umiaru na ziemi były tymi, z którymi moglibyśmy pracować, i musimy wziąć ten sam stały, przemyślanyprzywództwo, jeśli chodzi o Syrię.",No
"Teraz zidentyfikowałem obszary, w których możemy od razu dokonać zmiany, które moim zdaniem pomogłyby gospodarce.",No
Naród amerykański powinien zdecydować się na własny umysł.,No
Walczyłem o reformę.,No
"Więc ja będę lepiej, a my jeszcze lepiej, ale jest to zobowiązanie, które myślę, że wszyscy Amerykanie dzielą się bez względu na partię.",No
"I musiałem poradzić sobie z tymi kryzysami najlepiej, jak mogłem.",No
Deficyty biliona dolarów przez ostatnie cztery lata.,Yes
Teraz to wszystko sumuje to: Ameryka nie stała w miejscu.,No
"Kiedy zapytano cię o zmniejszone rozmiary klas, powiedziałeś, że rozmiary klas nie robią różnicy.",No
"Wiem, jak myślą ci ludzie.",No
"Myślę, że to byłby błąd, ponieważ kiedy wysłałem młodych mężczyzn i kobiety w sposób krzywdy, zawsze rozumiem, że jest to ostatnia ostatnia, a nie pierwszy kurort.",No
"Mamy teraz rachunek za energię na podłodze Senatu, który zawiera kilka dobrych rzeczy, niektóre rzeczy, które chcesz, w tym wiercenie bez-brzegu, ale jesteś przeciwny, ponieważ rozebrałby te ulgi podatkowe, które trafiły do ropy naftowejfirmy.",Yes
"Mamy teraz 100 000, 125 000 do końca tego roku, 200 000 do końca przyszłego roku.",Yes
Zrobiliśmy właściwą rzecz.,No
"I bardzo ważne jest, aby nie pozwolić, aby nasza baza przemysłowa się pogorszyła.",No
"Chcę wywołać fakt, że to ty poruszono słowa Super-Predator o młodej czarnej młodości.",No
"Mali przejął North Mali przejęty przez Al Kaidę;Ponieważ Syria nadal ma - zabijanie, zamordowanie własnego ludu, jest to region w zgiełku.",Yes
"Powiedziałem, że upewnię się, że kobiety będą bezpieczne, które użyły leku.",Yes
W tej chwili inne narody podejmują naszą pracę i przyjmują nasze bogactwo.,Yes
"Jeśli obniżymy wskaźnik zysków kapitałowych, mówię codziennie, miałem list od byłego wyboru w Kansas, mówiąc, że chcę sprzedawać nieruchomości w Kalifornii, umieścić ją w mojej firmie w Kansas, nie mogę, ponieważ zyskuje kapitałStawka jest zbyt wysoka.",Yes
"Ale wierzę, że musimy pomóc naszym ludziom przygotować się na sukces w XXI wieku.",No
"I mogę powiedzieć, że patrząc na ciebie teraz, we wszystkich przypadkach odpowiedzi te były potwierdzone.",No
I zamierzam sprowadzić naszych sojuszników z powrotem do stołu.,No
Teraz powiem ci to.,No
"Nie powiedzieli, co się wydarzy, czy będą to uzależnić.",Yes
"Myślę, że musimy poważnie podchodzić do tego kryzysu energetycznego, zarówno w Kongresie, jak i w Białym Domu, a jeśli powiesz mi prezydenturę, rozwiązam ten problem i skupięlub zagraniczne olej.",No
"Nie zgadzam się z panem Perotem, że odpowiedzią jest podniesienie-nalicz 50-centowy podatek gazowy na klasie średniej i podnieś więcej podatków od klasy średniej i biednych pracujących niż na bogatych.",No
Ale musimy powstrzymać naszą pracę przed skradzionym nam.,No
Sankcje są naruszane.,Yes
"Wyznaczyli komisję, którą byłem w tej prowizji.",No
"Następnie chce wydać kolejne 2 biliony dolarów na wydatki wojskowe, o które nie prosi nasze wojsko.",Yes
"To było bardzo bardzo - ze względu na porażkę wynagrodzeń nauczycieli, nie była to rachunek, który - moim zdaniem, spełniła potrzeba.",No
"Jeden, utrzymując wartość ich waluty.",No
Jest to wyraźnie zabronione w prawie.,Yes
"Odpowiedź brzmi: nie, nie będę miał testu lakmusowego.",No
"Jeśli nie kontrolujesz kosztów opieki zdrowotnej całego systemu, nie możesz nad nim kontrolować.",No
"W międzyczasie uważam, że ważne jest, aby mieć tak zwaną natychmiastową pomocną rękę, która jest bezpośrednim pieniędzmi do stanów, aby seniorzy, biedni seniorzy nie musieli wybierać między jedzeniem a medycyną.",No
Testowanie jest kamieniem węgielnym reformy.,No
Wydałem plan pokonania ISIS.,No
"Cóż, mam znacznie lepszy osąd niż ona.",No
"I odwiedzasz dziś niektóre z tych dzieci w szpitalach, które zostały okaleczone, ponieważ nie mają uzbrojenia.",No
Więc pozdrawiam te rzeczy.,No
"Ja nie;Wierzę w wolny i uczciwy handel, i to nas uratowało.",No
Powiem ci to: nie dam nikomu specjalnego leczenia i ściśle przestrzegam prawa.,No
"Nie, myślę, że zobaczysz -",No
"Ale chcę też mieć pewność, że nie zostawiamy ludzi za sobą.",No
"Kiedy jesteś dumny i pewny swojej siły, nie schodzisz na poziom pana Khruszczow i jego kolegów.",No
"Ale jest tam od 30 lat, ona robi to.",No
"Długa linia McCainów, która przez długi czas służył nasz kraj na wojnie i w pokoju, był to wielki zaszczyt mojego życia i byłem dumny z tego, że mogłem służyć.",No
"Myślę, że jest to rodzaj hipokrytycznej polityki, gdy jednocześnie utrzymujemy zniechęcenie do jednego narodu na świecie, w którym w ogóle nie ma praw człowieka - Związek Radziecki.",No
"Ale wierzę, że dzięki mojej rekordzie w Kongresie doprowadziło nowych kongresmenów do kodeksu etycznego poprzez główny główny nacisk na to w pełnym ujawnieniu, że mam dobry rekord.",No
"Teraz nie słyszałeś żadnego planu od prezydenta, ponieważ nie ma on planu obniżenia kosztów opieki zdrowotnej.",Yes
"Różnica polega na tym, że chcę to doprowadzić do 100%, a on chce doprowadzić go do 5%.",No
"Będzie wzrośnie o 39 procent, a ubezpieczenie społeczne wzrośnie o 34 procent.",No
Pytanie brzmi: czy lepiej za cztery lata niż dzisiaj?,No
"To było wyżej, kiedy przyszedłem do urzędu.",Yes
Ma również korzyść z umożliwienia obywatelom uczestnictwa w tym procesie.,No
"Wiesz, prezydent powiedział, że zamierza obniżyć obronę 60 miliardów dolarów, obniżył obronę 112 miliardów dolarów.",Yes
Ameryka jest winna dług wdzięczności.,No
"A kiedy przechodzisz proces rejestracji, w efekcie ukarasz osobę, która używa swojej broni w bardzo uzasadnionym celu.",No
"Musimy rozszerzyć nasz eksport, a oni idą bardzo, bardzo dobrze.",No
"600 000 z nich, a może niektórzy z nich otrzymali, ale od roku temu 600 000 z nich było do tego kwalifikowanych, ale nie mogli się na to zapisać z powodu barier, które ustanowili.",Yes
"Pan Herter powiedział, że te wyspy są nie do obrony.",Yes
Małe dziecko przed 18 miesięcy uczy się dobrze myśleć o sobie lub słabo.,No
"Jak zauważasz, zaczyna mówić o rządzie.",No
"Jeśli zajmiesz się osobami starszymi w swoim domu, zwiększysz osobiste zwolnienie.",Yes
"Moim zdaniem jest to ten sam wełniany myślenie, które doprowadziło do katastrofy dla Ameryki w Korei.",No
"Mówi, że nie zamierza podnieść podatków, choć wielokrotnie łamał tę przysięgę.",Yes
"I okazali z nimi solidarność, ale są też bardzo zaniepokojeni rosyjskimi zagrożeniami odzyskania statusu starego Rosjanina, aby odzyskać status starego rosyjskiego imperium.",No
"Nasz system opieki zdrowotnej jest zazdrością świata, ponieważ wierzymy w upewnienie się, że lekarze i pacjenci podejmują decyzje, a nie urzędnicy w stolicy kraju.",No
Ale weźmy moje życie z perspektywy.,No
"Po prostu ogłosił to, że to martwe, panie i panowie, i odchodziliśmy od pracy 160 narodów w ciągu 10 lat.",Yes
"Ale było wiele rodzin, które nie miały szczęścia i których synowie, córki lub mężowie nie przeżyli.",No
"I myślę, że musimy mieć wzrost wywiadu, w którym szukamy każdego złomu informacji.",No
To już oferowane na prywatnym rynku.,Yes
"Zmniejszyliśmy inflację do około jednej trzeciej tego, co to było.",Yes
"Ale myślę, że to naprawdę ważna kwestia.",No
Będziemy mieć silną granicę.,No
"Jednym z powodów - lub jednym ze sposobów, w jaki nie grają według zasad, jest sztucznie utrzymanie wartości ich waluty.",Yes
"Więc pracowałem nad tym, kiedy byłem gubernatorem przez długi czas.",Yes
"A jeśli John chce się z tym nie zgodzić, może poinformować mnie, że jeśli Stany Zjednoczone mają Al Kaidę, Bin Ladena, poruczników na najwyższym poziomie, a Pakistan nie jest w stanie ani nie chcieć działać, powinniśmy je wziąćna zewnątrz.",No
"Cóż, powiedziałbym przede wszystkim, myślę, że to bardzo dobre pytanie.",No
"A to oznacza, że lokalni funkcjonariusze organów ścigania potrzebują pomocy na szczeblu federalnym.",No
"Przyszłość rzeczy, które mają dla ciebie znaczenie - pod względem praw obywatelskich, jakiego rodzaju działu sprawiedliwości będziesz miał, niezależnie od tego, czy egzekwujemy prawo.",No
"Prezydent - 95 procent pojemników, które przychodzą do portów, tutaj, na Florydzie, nie jest sprawdzane.",Yes
"Firmy mogą się przyczynić, pracownicy mogą wnieść wkład w umowną.",No
"I spojrzała na mnie z łóżka szpitalnego, a ona po prostu spojrzała na mnie, a ona powiedziała: „Pamiętaj: uczciwość, uczciwość, uczciwość.",No
Robi to od 30 lat.,No
A jednak bierzesz ich pieniądze.,Yes
Szanuję jego prawo do nie zgadzania się ze mną.,No
"Ale z powodu niektórych popełnianych błędów-i udzielam senatora McCaina wielkiego uznania w kwestii tortur, ponieważ zidentyfikowałem to jako coś, co podważa nasze długoterminowe bezpieczeństwo-z powodu tych rzeczy, my, myślę, myślę,W następnej administracji będzie miał dużo pracy, aby przywrócić to poczucie, że Ameryka jest tym lśniącym latarnią na wzgórzu.",Yes
"Dlaczego zaczynamy rzeczy, o których wiemy, że Sowieci będą pasować i sprawiają, że wszyscy jesteśmy mniej bezpieczni?",No
"I myślę, że ważne jest dla nas, aby uczynić college'u przystępnym.",No
"Mamy dziesięć i pół miliona więcej miejsc pracy, co jest szybszym wzrostem zatrudnienia niż w przypadku jakiejkolwiek administracji republikańskiej od lat dwudziestych.",Yes
"Ale uważam również, że rząd ma zdolność, rząd federalny może pomóc otworzyć możliwości i stworzyć drabiny możliwości oraz tworzyć ramy, w których naród amerykański może odnieść sukces.",No
"Jeździliśmy nasze szkoły, aby były numerem jeden w kraju.",No
"Cóż, zrozumiałem, że była to administracja Eisenhower -Nixon według całej republikańskiej propagandy, którą przeczytałem.",Yes
"Wydaje mi się, że nasza struktura podatkowa ma dziś zbyt wysokie stawki.",No
"Ameryka jest nadal największym producentem, eksporterem i importerem.",No
"Konieczne jest również zrozumienie, jaka jest nasza misja w Iranie, a mianowicie zniechęcenie Iranu od posiadania broni nuklearnej za pomocą pokojowych i dyplomatycznych środków.",Yes
"Kontrola tych broni jest jedyną główną odpowiedzialnością prezydenta, a wyrzucenie tego zobowiązania wszystkich prezydentów, ze względu na niewielkie techniczneowości, które można poprawić, jest bardzo niebezpiecznym podejściem.",No
"Ale powiedziałem również, że teraz, gdy masz demokratycznie wybrany rząd w Egipcie, że muszą upewnić się, że biorą odpowiedzialność za ochronę mniejszości religijnych.",Yes
"To spowodowało, że zakłóciłem moje życie prywatne i działalność, aby zaangażować się w tę działalność.",No
"Odwiedziłem jeep, najstarszą fabrykę w Ameryce, zakład w Toledo, Ohio, gdzie w tym roku wyeksportują 41 000 jeepów z prawej strony, i z tego powodu mają 700 nowych miejsc pracy.",Yes
Jako biznesmen musiałem mieć - muszę znać przepisy.,No
"Nie wystarczy nam być po prostu najsilniejszym narodem militarnym, najsilniejszym ekonomicznym, a także mieć zdecydowaną dyplomactwo.",No
"I myślę, że musimy również pójść po Baghdadi, uczynić to jedną z naszych zasad organizacyjnych.",No
"Ale mówi o twardej lekarstwie i myślę, że to dobrze.",No
"Pierwszą rzeczą, którą zrobiłbym, jest podczas kampanii politycznych, zachęcałbym wszystkich do przestania podzielić ten kraj na fragmenty i odwołać się do różnic między nami, a następnie zastanawiam się, dlaczego tygla jest rozbita na kawałki po 3 listopadzie.",No
"Mamy więc najtrudniejsze prawa, a ty masz ogromną przemoc z broni.",Yes
"Właśnie wygłosiłeś przemówienie kilka tygodni temu, w którym powiedziałeś, że powinniśmy nadal mieć żołnierzy w Iraku.",Yes
Musisz iść do ludzi.,No
"Jest to poważny problem, przed którym stoi Ameryka.",No
"Pewnej nocy gubernator Clinton wychował moje - nie wiem, czy widziałeś debatę tej nocy.",No
"Musi oznaczać wartości przyzwoitości, które naród amerykański stoi, i musi użyć siły Białego Domu, aby spróbować kontrolować tę broń nuklearną i poprowadzić ten świat w kierunku bezpieczniejszego świata.",No
"To, co zaproponowałem od dłuższego czasu i rozmawiałem z zagranicznymi przywódcami na temat utworzenia ligi demokracji, bądźmy jasni i porozmawiajmy o prostej rozmowie.",No
"Przez 38 lat jedna partia kontrolowała Izbę Reprezentantów, a wynik, żałosny mały poczta, która nie może zrobić nic dobrego, i bank, który ma więcej debetów niż cały Bank Chase i Citibank.",Yes
"Cóż, wszyscy ci źli przywódcy z ISIS opuszczają Mosul.",Yes
"Tego rodzaju redukcje nie pozwolą Stanom Zjednoczonym na wystarczająco silne, aby powstrzymać agresję i utrzymać pokój.",No
"Będziemy musieli usiąść po stole, republikański i demokrata, podobnie jak w 1983 r. Między Ronaldem Reaganem a Tipem O'Neillem.",No
Dla mnie chodzi o pracę.,No
"Pozwól, że zrobię ostatni punkt.",No
"W rzeczywistości powiedział, że zgodziłby się z wszystkimi - nie zgadzałby się z wetami, które stworzyłem, i znacznie dodałby do wydatków i deficytu rządu federalnego.",No
"Czy lepiej, kiedy uważamy nasze wartości w prawach człowieka?",No
"Od wielu lat mamy, co zrozumiałe, system ograniczeń dotyczących wysokiej technologii, ponieważ Sowieci są za nami.",No
