sentence,label
"W tej chwili spotykam młodych ludzi w całym kraju, którzy albo postanowili nie chodzić na studia, albo jeśli chodzi na studia, przyjmują długów o wartości 20 000 USD, 30 000 USD, 50 000 USD, 60 000 USD i jest to dla nich bardzo trudneAby wejść na niektóre dziedziny, na przykład podstawowe badania naukowe, zastanawiając się, czy będą mieli kredyt hipoteczny, zanim jeszcze kupią dom.",Yes
Będę prezydentem dla wszystkich naszych ludzi.,No
"Wygląda jak zbombardowane miasto - świetne, wychudzone szkielety budynków.",No
"I dlatego w tej dziedzinie wydałem zalecenia, które jestem przekonany, że przeniesie amerykańską gospodarkę - przenieś ją mocno i mocno, aby nigdy nie będzie czasu, w którym Związek Radziecki będzie w stanie zakwestionować naszą wyższość w tej sprawiepole.",No
"Myślę, że Kongres powinien mieć - dodał kolejne 10 miliardów dolarów obniżki podatków dochodowych osobowych, w tym wzrost zwolnień osobistych z siedmiuset pięćdziesięciu do tysiąca dolarów.",No
"Myślę, że pewne środki bezpieczeństwa broni zdrowego są z pewnością potrzebne wraz z powodzią tanich pistoletów, które czasami wchodzą w ręce niewłaściwych ludzi.",No
"Jesteśmy bogate w energię, a węgiel jest jednym z wielkich potencjałów, jakie mamy.",Yes
"W ramach - w ramach mojego planu 97 procent małych przedsiębiorstw nie widziałoby, aby ich podatki dochodowe wzrosły.",No
Będę w stanie zrównoważyć budżet.,No
"Cóż, nigdy, nigdy nie użyłem najsurowszego słowa, tak jak wtedy.",No
"Chciałbym podziękować gubernatorowi Bushowi za udział i chciałbym powiedzieć, że cieszę się, że mogę być tutaj z Tipper i naszą rodziną.",No
"Wiem, kim jestem i wiem, skąd pochodzę, i wiem, gdzie chcę wziąć Amerykę.",No
"Myślę więc, że to może pomóc.",No
"Po drugie, młodzi ludzie mogą pozostać w swoim planie rodzinnym.",No
"A potem usłyszałeś, co o tym powiedziałem, i nagle byłeś przeciwko temu.",Yes
"Nawiasem mówiąc, jestem studentem historii, podobnie jak senator Kennedy;I odkryłem, że w historii tego kraju mieliśmy wielu wspaniałych prezydentów.",No
"To znaczy, musisz gdzieś wstać i walczyć, ludzie.",No
Był na stanowisku dwa lata i absolutnie nie poczyniono postępów w kierunku nowej umowy solnej.,Yes
Nie zmniejszę podatków płaconych przez Amerykanów o wysokich dochodach.,No
Ale czy naród amerykański?,No
"Moi koledzy Amerykanie, jak powiedziałem na samym początku tej debaty, zarówno prezydent Bush, jak i ja bardzo uwielbiamy ten kraj.",No
"Chciałbym, żeby wszyscy to zakończyli, po prostu się go pozbądź.",No
To bardzo dobry powód głosowania na Mike'a Dukakisa i Lloyda Bentsena 8 listopada.,No
Wyraziło się to w buntach w Europie Wschodniej.,No
"Właśnie to poleciłem, a ostatecznie to, co się stało.",Yes
"I dlatego zaproponowałem kredyt w wysokości 4000 USD, każdy uczeń, co roku, w zamian za jakąś formę służby społecznej, czy to służba wojskowa, czy to Korpus Pokoju, czy to działa w społeczności.",Yes
"A kiedy jestem prezydentem, zamierzamy zamknąć tę lukę w nanosekundach i wykorzystamy te pieniądze na obniżenie stawek podatku od osób prawnych w Ameryce dla wszystkich korporacji, 5 procent.",No
"Z 50 000 osób ci ludzie zapłacili dwie trzecie podatków, a osoby te otrzymały dwie trzecie obniżki podatków.",Yes
Więc pozostanie to samo.,No
"Zdecyduj, kto według ciebie wykona pracę.",No
"Pytanie dotyczy następnego prezydenta, czy dokonujemy dobrych osądów na temat tego, jak zapewnić bezpieczeństwo Ameryki, ponieważ wysłanie naszego wojska do bitwy jest tak ogromnym krokiem.",No
"Pierwszy, który - kto nadał mu to imię?",No
"Ale jesteśmy prawnikami, lubię prawników.",No
"Myślałem, że jesteś ci to winien i szanuję cię za bycie tutaj i za wpływ na uczynienie tego bardziej pozytywnym doświadczeniem.",No
"To jest wzrost, którego szukamy;Wzrost ten administracja poparła i że jej polityka stymulowała.",No
"Dla mnie oznacza to, że musimy zrównoważyć ten budżet, chroniąc Medicare, Medicaid, Education oraz środowisko.",No
"Jeśli jesteś żonaty, otrzymałeś ulgę podatkową.",Yes
"Ustawa Patriot jest na przykład, ponieważ części FBI nie mogły ze sobą rozmawiać.",Yes
"Pracuję z dyrektorem Muellerem z FBI;Wchodzi do mojego biura, kiedy jestem w Waszyngtonie każdego ranka, mówiąc o tym, jak nas chronić.",No
Obecna struktura podatkowa jest hańbą dla tego kraju;To tylko program opieki społecznej dla bogatych.,No
"Tak, myślę, że powinniśmy spojrzeć na karę i powinniśmy mieć pewne ograniczenia.",No
Nie powinien był podjąć tej decyzji.,No
"Musisz być w stanie patrzeć w oczy rodzin i powiedzieć tym rodzicom: „Starałem się zrobić wszystko, co w mojej mocy, aby zapobiec utratę syna i córki”.",No
"Oparłeś się mianowaniu leku CZAR, ponieważ myślałeś, że może to zakłócać leczenie.",Yes
"Idąc po tym kraju, myślę, że znalazłem wielki głód w Ameryce do duchowego ożywienia.",No
Będziemy mieć regulację - będziemy mieć reformę sądową.,No
"I mogłem powiedzieć, jak bardzo mu to przeszkadzało i zirytowało, że to było reklamowane i używane przeciwko niemu.",No
Chcę znów uczynić Amerykę świetną.,No
"Część mojego pakietu podatkowego, za który jest opłacany w moim zrównoważonym planie budżetowym, zwolniłaby do pół miliona dolarów z korzyści od ludzi, gdy sprzedają swoje domy, co moim zdaniem jest największą korzyścią z zakresu zysków kapitałowych, jakie moglibyśmy przynieść najbardziej zwykłym Amerykanom.",Yes
"W Irlandii Północnej, na Bliskim Wschodzie, lepiej niż cztery lata temu.",Yes
"I zgadzają się, że jeśli uda nam się zrobić to, co powiedziałem, możemy to pogorszyć bez ponownego uruchomienia amerykańskiego podatnika.",No
"To rodzaj przywództwa, które musimy pokazać.",No
"To w interesie narodowym Ameryki i tak będzie, tak długo, jak jestem prezydentem.",Yes
O tym chodzi w wojnie z terroryzmem.,No
"To jest powód, dla którego postanowiłem kandydować na prezydenta i mam nadzieję, że wszyscy będziecie gotowi kontynuować tę niezwykłą podróż, którą nazywamy Ameryką.",No
"Cóż, myślę, że wiek jest bardzo - wiesz, mądrość pochodzi z wieku, doświadczenia i inteligencji.",No
"Nie pytam ludzi, czy są republikanami czy demokratami.",No
"Mam obowiązek upewnienia się, że nasz rząd robi wszystko, co w naszej mocy, aby cię chronić.",No
"Jeśli jesteś w bardzo biednej rodzinie lub jeśli masz bardzo wysokie koszty, Medicare pokryje wszystkie koszty, składkę 25 USD i znacznie lepsze korzyści, niż możesz znaleźć w sektorze prywatnym.",Yes
"Więc to jeden z powodów, dla których tego nie chcę.",No
"Chcę, aby wojsko utrzymywały pokój.",No
I to powiedziałbym tej osobie.,No
"Cieszę się, że prezydent podjął decyzję, którą podjął.",No
"Słuchaj, prowadzę działalność od 25 lat.",No
"Chcę narodu uczciwości, w którym nikogo nie zaprzecza pełni życia ani dyskryminowanego, i koncentrujemy się z osobami pośród naszych, którzy mają kłopoty.",No
Teraz głosowałem na ustawę Patriot.,No
"I złożyłem nasze w czymś, co nazywa się programem odnowienia amerykańskiego i ma to sens, jest rozsądne, tworzy prace, dochodzi do bazy potrzebnych miejsc pracy.",No
"Shah, cokolwiek mógł zrobić, budował tanie mieszkania, zabrał ziemię mullahami i dystrybuował je chłopom, aby mogli być właścicielami gruntów-tego rodzaju rzeczy.",Yes
"Nie jestem pewien, czy oznacza to stale wyższe koszty paliwa, ale uważam, że naród ten był przedstawowany zbyt długo dla ludzi jako ubogiej energii, gdy jest bogaty w energię.",No
Zobowiązanie do rozwoju gospodarki przy jednoczesnym ochronie środowiska.,No
"Byliśmy bezpieczniejsi, zanim prezydent Bush przybył na urząd.",No
Rekord tego nie pokazuje.,Yes
Ale teraz mamy szansę.,No
"Chcę się upewnić, że organy regulacyjne postrzegają swoją pracę jako zachęcające małe firmy, a nie miażdżą ją.",No
"Jedynym zaangażowaniem, jakie miałem w Acorn, było to, że reprezentowałem je wraz z Departamentem Sprawiedliwości USA w sprawie, że Illinois wdrożył prawo wyborców, które pomogło ludziom zarejestrować się w DMVS.",No
"Donald, ma imię.",No
"Musimy nacisnąć rząd afgański, aby upewnić się, że faktycznie pracują dla swoich ludzi.",No
"Uważam, że powinniśmy mieć zrównoważony budżet w normalnych okolicznościach gospodarczych.",No
"Ale mam - dzięki mojej matce, Bogu spoczywa jej duszę - najmocniej możliwej wiary i wiary w Boga.",No
W ciągu ostatnich trzech i pół roku wykonaliśmy dużo ciężkiej pracy.,No
"I nikt nie zostanie wykluczony na wcześniej istniejące warunki, co jest ogromnym problemem.",No
"Pyta mnie, czy będę miał test lakmusowy dla moich sędziów?",No
"To jest coś, z czym walczyłem jako senator i że miałbym prokuratora handlowego, aby upewnić się, że Chiny nie wykorzystalibyśmy przez Chiny na stali lub czegokolwiek innego.",Yes
Dzisiaj jest o 300 000 osób mniejszych niż osiem lat temu.,Yes
My - myślimy o ich rodzinach i bardzo się nimi dbamy.,No
"Ale znowu, test lub różnica między nami, prezydent miał cztery lata na próbę czegoś z tym zrobić, a Korea Północna ma więcej broni;Iran zmierza w kierunku broni.",Yes
"A naszym celem w mojej administracji byłoby wyciągnięcie stamtąd wszystkich żołnierzy z minimalną kwotą potrzebną do szkolenia i logistyki, tak jak w niektórych innych krajach na świecie po wojnie, aby móc utrzymać pokój.",No
"Mamy - mogliśmy zrobić więcej strzałów, ale wielkość ich pchnięcia rakiety i cała reszta - sam powiedziałeś do Chruszczow: „Możesz wyprzedzić nas w rakiecie, ale jesteśmy przed tobą w telewizji kolorowej” w twojej słynnej słynnej telewizjiDyskusja w kuchni.",No
Chcę obniżyć koszty opieki zdrowotnej.,No
"Przede wszystkim podoba mi się sposób, w jaki to zrobiliśmy w Massachusetts.",No
I możemy zrobić lepiej niż wcześniejsza administracja.,No
"Ale ważne jest, co teraz zrobimy.",No
"I wszystko, co próbowałem zrobić, i wszystko, co proponuję teraz przez następne cztery lata pod względem poprawy naszego systemu edukacji lub rozwoju amerykańskiej energii lub upewnienia się, że zamykamy luki dla firm, które są wysyłkowymi pracami za granicąi koncentrując się na małych firmach i firmach, które tworzą miejsca pracy tutaj w Stanach Zjednoczonych lub zamykają nasz deficyt w odpowiedzialny, zrównoważony sposób, który pozwala nam inwestować w naszą przyszłość.",No
"Wiem, że mamy wybór w Ameryce, a mianowicie traktowanie ludzi z tolerancją, szacunkiem i godnością.",No
"Chciałbym, żeby był ze mną, kiedy siedziałem z grupą nastolatków, którzy byli czarni i opowiadali mi o swoich problemach z bezrobociem, i że to minimalna płaca pozbawiona pracy, którą kiedyś mogli uzyskać.",No
"A właściwy czas to Tora Bora, kiedy go osaczyliśmy w górach.",No
"Chodzi o to, co dzieje się teraz w Ameryce.",No
Kongres nie może zamówić prezydenta.,Yes
"Możemy dostać się do wojny, pozwalając wydarzeniom wymknąć się spod kontroli, tak jak w ciągu ostatnich trzech i pół roku pod zagraniczną polityką tej administracji pana Cartera, dopóki nie będziemy mieli do czynienia za każdym razem z kryzysem.",Yes
Teraz priorytety są po prostu zupełnie inne.,No
"Po prostu - myślę, że profilowanie rasowe jest poważnym problemem.",No
Stwórz więcej miejsc pracy i możliwości dla osób w dobrobycie i poza nią.,No
"Po pierwsze, chociaż jesteśmy dzisiaj, jak przyznał senator Kennedy, najsilniejszy naród na świecie, musimy zwiększyć naszą siłę, zwiększyć ją, aby zawsze mieli wystarczającą siłę, która niezależnie od tego, co mają nasi potencjalni przeciwnicy - jeśli mają to nasze potencjalni przeciwnicy - jeśli mająpowinien rozpocząć niespodziewany atak - będziemy w stanie zniszczyć ich zdolność do tworzenia wojny.",Yes
"To, co robię, to zamykam luki korporacyjne, przestań dostarczać obniżki podatków korporacjom, które są wysyłką za granicą, dzięki czemu udzielamy ulg podatkowych firmom, które inwestują tutaj w Stanach Zjednoczonych.",Yes
"Ale izolujesz Chiny i odwracasz je do wewnątrz, a potem popełniliśmy niesamowity błąd.",No
"Ale będę też miał lepszy plan, w jaki sposób zamierzamy sobie poradzić z Irakiem: szybciej szkolenia siły irackie, przywracając sojuszników z powrotem do stołu, z nową wiarygodnością, z prezydentem, którego osąd reszty resztęŚwiata ufa.",No
"I wreszcie w tym 90-dniowym okresie przed inauguracją, przygotuj ramy dla ratusza i daj narodom amerykańskim prezent świąteczny.",No
"Piszą do mnie, a jedna kobieta napisała do mnie o swoim synu, Felix.",No
W ciągu ostatnich czterech lat osiągnęliśmy prawdziwy postęp.,No
"Udaliśmy się w Portugalii, gdzie rok temu wyglądało na to, że istniała bardzo duża możliwość, że UH - komuniści przejmą w Portugalii.",No
Wierzę w wolny handel.,No
"Częściowo wygraliśmy Olimpiadę, ponieważ mieliśmy przepisy dotyczące praw obywatelskich i prawa zakazujące dyskryminacji kobiet.",No
"Barb i ja straciliśmy dziecko, wiesz, że straciliśmy córkę Robin.",No
"Istnieje jednak różnica co do tego, co znaczyła gospodarka.",No
"Teraz ocenicie siebie, czy to sprawiedliwe.",No
"A potem myślę o starszych ludziach, którzy są na emeryturze.",No
Teraz przeznaczyliśmy 750 miliardów dolarów.,Yes
"Oznacza to również, że pomagamy im i małym firmom eksportować na całym świecie na nowe rynki.",Yes
"Innymi słowy, aby upewnić się, że jesteśmy bezpieczni, musi istnieć kompleksowy plan.",No
W ciągu najbliższych miesięcy przeznaczyliśmy 7 miliardów dolarów na wysiłki rekonstrukcyjne.,Yes
"Nie sądzę, aby mieli specjalne prawa, ale myślę, że powinny mieć takie same prawa.",No
"Możemy wypełnić lukę między importowaną ropą naftową, która jest kwestią bezpieczeństwa narodowego, a także każdego innego, i obniży cenę beczki ropy, ponieważ gdy ludzie wiedzą, że istnieje większa podaż, to koszt tego pójdziew dół.",No
"Sugeruję teraz, że naszym miejscem na pierwszym miejscu jest czerwony atrament i nasz kraj i musimy przywrócić naszą lud do pracy, abyśmy mogli sobie pozwolić na robienie tych rzeczy, które chcemy robić w Rosji.",No
Proszę o twój głos.,No
Chcę zmienić charakter prezydencji.,No
"A jeśli chcesz zapłacić za resztę jego planu, wszystkie inne programy wydatków, zamierzasz podnieść go do pracującego człowieka.",No
"I ja - nie winię administracji za to, że związek z Pakistanem jest napięty.",Yes
"Bardzo bardzo potrzebujemy, aby zrozumieć, że wydatki na obronę są bardzo ważne i niezbędne, szczególnie w nowych wyzwaniach, przed którymi stoimy na świecie, ale musimy kontrolować wiele przekroczenia kosztów.",No
"Myślę, że musimy się spotkać i pracować, aby to zmienić.",No
Nigdy nie powinniśmy do tego wracać.,No
"W tym roku przekazaliśmy projekt ustawy w Senacie, ale nie minęło to dom.",Yes
Potrzebujemy tam więcej żołnierzy.,No
"Cóż, moja strategia jest dość prosta, czyli po złych facetach, aby upewnić się, że staramy się ich przerwać, - zabić ich, wyciągnąć je z obrazu.",No
"Ale chcę też powiedzieć seniorom, jeśli jesteś zadowolony z Medicare tak, jak jest, dobrze, możesz zostać w programie.",No
To naprawdę - to naprawdę bardzo interesujące.,No
Dziewiętnaście pięćdziesięciu trzech staraliśmy się postawić środki w wysokości pięciu miliardów dolarów dla naszej obrony.,Yes
"Samolot nie latał tak, jak miał być;To była strata pieniędzy.",Yes
"Wydaje mi się, że ich jak dotąd zasady są dość zdrowe.",No
"Kiedy azjatycki kryzys finansowy zwiększył ryzyko ogólnoświatowej recesji, która mogłaby wpłynąć na naszą gospodarkę, a teraz oczywiście wartość euro spadła, ale wydaje się być pod kontrolą.",Yes
"Wydaje mi się, że ci, którzy siedzą w Waszyngtonie osiemnaście miesięcy po incydencie, nie są najlepszymi sędziami procesu decyzyjnego, który musiał dokonać przez Radę Bezpieczeństwa Narodowego i sam w momencie, gdy incydent rozwijał się na Pacyfiku.",No
